,track,week,ranking,artist,time,genre,month_entered,day_entered,month_peaked,day_peaked
2431,That's What I'm Looking For,8,56.0,Da Brat,224,Rap,2,26,4,15
1062,Party Up (Up In Here),4,56.0,DMX,225,Rap,2,26,4,22
3675,Carlene,12,56.0,"Vassar, Phil",247,Country,3,4,4,22
2713,Couldn't Last A Moment,9,56.0,"Raye, Collin",220,Country,3,18,6,24
3044,Unconditional,10,56.0,"Davidson, Clay",236,Country,3,25,6,17
3386,What I Need To Do,11,56.0,"Chesney, Kenny",245,Country,4,1,6,10
3705,What I Need To Do,12,56.0,"Chesney, Kenny",245,Country,4,1,6,10
4024,What I Need To Do,13,56.0,"Chesney, Kenny",245,Country,4,1,6,10
6138,Swear It Again,20,56.0,Westlife,247,Rock,4,1,7,1
2410,The Best Of Me,8,56.0,Mya,252,Rock,4,15,5,20
175,Someday Out Of The Blue,1,56.0,"John, Elton",281,Rock,4,22,5,6
494,Someday Out Of The Blue,2,56.0,"John, Elton",281,Rock,4,22,5,6
2699,Prayin' For Daylight,9,56.0,Rascal Flatts,216,Country,5,6,8,12
1397,What About Now,5,56.0,Lonestar,210,Country,6,10,8,19
1765,Whatever,6,56.0,Ideal,228,R&B,6,10,8,19
3704,You'll Always Be Loved By Me,12,56.0,Brooks & Dunn,178,Country,6,10,9,9
4023,You'll Always Be Loved By Me,13,56.0,Brooks & Dunn,178,Country,6,10,9,9
3056,Could I Have This Kiss Forever,10,56.0,"Houston, Whitney",234,Rock,6,17,8,5
1744,One Voice,6,56.0,"Gilman, Billy",247,Country,6,17,9,2
2063,One Voice,7,56.0,"Gilman, Billy",247,Country,6,17,9,2
1361,Faded,5,56.0,SoulDecision,205,Rock'n'roll,7,8,9,9
4307,I Will.. But,14,56.0,SheDaisy,220,Country,7,15,9,16
3036,The Light,10,56.0,Common,235,Rap,8,5,9,9
3674,The Light,12,56.0,Common,235,Rap,8,5,9,9
5786,Bag Lady,19,56.0,"Badu, Erkyah",303,Rock,8,19,10,7
1703,Best Of Intentions,6,56.0,"Tritt, Travis",255,Country,8,19,12,2
1110,Go On,4,56.0,"Strait, George",228,Country,8,26,10,28
4300,Go On,14,56.0,"Strait, George",228,Country,8,26,10,28
4619,Go On,15,56.0,"Strait, George",228,Country,8,26,10,28
1094,The Little Girl,4,56.0,"Montgomery, John Michael",232,Country,9,9,10,28
1960,Higher,7,56.0,Creed,316,Rock'n'roll,9,11,7,22
2598,Higher,9,56.0,Creed,316,Rock'n'roll,9,11,7,22
1082,Without You,4,56.0,"Dixie Chicks, The",212,Country,10,7,12,23
5832,Big Deal,19,56.0,"Rimes, LeAnn",183,Country,10,16,1,1
1147,Girls Dem Sugar,4,56.0,Beenie Man,257,Reggae,10,21,12,2
745,My Next Thirty Years,3,56.0,"McGraw, Tim",217,Country,10,21,12,16
694,Then The Morning Comes,3,56.0,Smash Mouth,184,Rock'n'roll,10,30,1,29
2041,What Do You Say,7,56.0,"McEntire, Reba",206,Country,10,30,1,29
740,My First Love,3,56.0,Avant,268,Rock'n'roll,11,4,12,16
5216,Hanginaround,17,56.0,Counting Crows,247,Rock,11,6,1,29
1782,Angels,6,56.0,"Williams, Robbie",236,Rock,11,20,1,22
2101,Angels,7,56.0,"Williams, Robbie",236,Rock,11,20,1,22
5529,Cowboy Take Me Away,18,56.0,"Dixie Chicks, The",291,Country,11,27,1,29
2106,Caught Out There,7,56.0,Kelis,249,R&B,12,4,1,8
5147,Blue (Da Ba Dee),17,56.0,Eiffel 65,209,Electronica,12,11,1,29
1473,No More Rain (In This Cloud),5,56.0,"Stone, Angie",282,R&B,12,25,1,22
2111,No More Rain (In This Cloud),7,56.0,"Stone, Angie",282,R&B,12,25,1,22
1445,G'D Up,5,57.0,"Eastsidaz, The",267,Rap,1,8,2,12
773,Love Is Blind,3,57.0,Eve,231,Rap,1,8,2,19
2421,Because You Love Me,8,57.0,"Messina, Jo Dee",230,Country,1,29,3,11
1475,This Woman Needs,5,57.0,SheDaisy,200,Country,2,5,3,4
1794,This Woman Needs,6,57.0,SheDaisy,200,Country,2,5,3,4
1759,Been There,6,57.0,"Black, Clint",328,Country,2,19,4,15
3671,Whoa!,12,57.0,Black Rob,244,Rap,3,4,4,15
1442,Carlene,5,57.0,"Vassar, Phil",247,Country,3,4,4,22
1781,The Bad Touch,6,57.0,Bloodhound Gang,260,R&B,3,18,4,15
2748,What I Need To Do,9,57.0,"Chesney, Kenny",245,Country,4,1,6,10
3067,What I Need To Do,10,57.0,"Chesney, Kenny",245,Country,4,1,6,10
4575,Better Off Alone,15,57.0,Alice Deejay,410,Electronica,4,8,6,3
1619,Kryptonite,6,57.0,3 Doors Down,233,Rock,4,8,11,11
69,Wobble Wobble,1,57.0,504 Boyz,215,Rap,4,15,5,6
2940,Wobble Wobble,10,57.0,504 Boyz,215,Rap,4,15,5,6
794,The Chain Of Love,3,57.0,"Walker, Clay",303,Country,4,15,6,10
1113,The Chain Of Love,4,57.0,"Walker, Clay",303,Country,4,15,6,10
3338,Graduation (Friends Forever),11,57.0,Vitamin C,263,Rock,4,15,6,10
3984,The Chain Of Love,13,57.0,"Walker, Clay",303,Country,4,15,6,10
4563,Broadway,15,57.0,Goo Goo Dolls,234,Rock,4,22,7,1
5282,Flowers On The Wall,17,57.0,"Heatherly, Eric",196,Country,4,29,8,12
2413,I'll Be,8,57.0,"McEntire, Reba",263,Country,5,13,7,29
1299,Jumpin' Jumpin',5,57.0,Destiny's Child,228,Rock,5,13,8,19
1419,It Must Be Love,5,57.0,"Jackson, Alan",173,Country,6,24,9,2
3909,I Think I'm In Love With You,13,57.0,"Simpson, Jessica",212,Pop,7,1,8,12
3045,What You Want,10,57.0,DMX,245,Rap,7,1,9,23
4321,What You Want,14,57.0,DMX,245,Rap,7,1,9,23
721,Callin' Me,3,57.0,Lil' Zane,223,Rap,7,29,9,2
5942,Last Resort,19,57.0,Papa Roach,199,Rock,7,29,12,2
4,Come On Over Baby (All I Want Is You),1,57.0,"Aguilera, Christina",218,Rock,8,5,10,14
1799,It's Always Somethin',6,57.0,"Diffie, Joe",175,Country,8,12,9,16
2743,Let's Make Love,9,57.0,"Hill, Faith",251,Rap,8,12,10,21
337,Case Of The Ex (Whatcha Gonna Do),2,57.0,Mya,230,Rock'n'roll,8,19,12,2
776,Aaron's Party (Come Get It),3,57.0,"Carter, Aaron",203,R&B,8,26,9,16
2753,Open My Heart,9,57.0,"Adams, Yolanda",330,Gospel,8,26,10,21
4650,Feels Like Love,15,57.0,"Gill, Vince",253,Country,9,2,11,18
2435,Bad Boyz,8,57.0,Shyne,262,Rap,9,9,10,28
4603,The Little Girl,15,57.0,"Montgomery, John Michael",232,Country,9,9,10,28
2917,Higher,10,57.0,Creed,316,Rock'n'roll,9,11,7,22
3236,Higher,11,57.0,Creed,316,Rock'n'roll,9,11,7,22
3555,Higher,12,57.0,Creed,316,Rock'n'roll,9,11,7,22
3874,Higher,13,57.0,Creed,316,Rock'n'roll,9,11,7,22
4193,Higher,14,57.0,Creed,316,Rock'n'roll,9,11,7,22
5469,Higher,18,57.0,Creed,316,Rock'n'roll,9,11,7,22
4586,We Danced,15,57.0,"Paisley, Brad",225,Country,10,14,12,16
1089,Born To Fly,4,57.0,"Evans, Sara",336,Country,10,21,12,30
817,Stan,3,57.0,Eminem,326,Rap,11,4,12,2
1136,Stan,4,57.0,Eminem,326,Rap,11,4,12,2
2412,Stan,8,57.0,Eminem,326,Rap,11,4,12,2
4887,My First Love,16,57.0,Avant,268,Rock'n'roll,11,4,12,16
1758,Pop A Top,6,57.0,"Jackson, Alan",184,Country,11,13,1,22
4301,Got To Get It,14,57.0,Sisqo,232,Rock,11,20,1,22
1444,The Itch,5,57.0,Vitamin C,210,Rock'n'roll,12,2,12,16
5439,Thank God I Found You,18,57.0,"Carey, Mariah",254,Rock,12,11,2,19
1798,The Great Beyond,6,57.0,R.E.M.,250,Rock,12,25,1,29
5203,Forgot About Dre,17,58.0,Dr. Dre,222,Rap,1,22,3,25
734,I Like It,3,58.0,Sammie,249,Rock,1,29,4,15
1114,Love's The Only House,4,58.0,"McBride, Martina",313,Country,2,5,4,15
2350,American Pie,8,58.0,Madonna,270,Rock,2,19,3,4
1121,Been There,4,58.0,"Black, Clint",328,Country,2,19,4,15
1440,Been There,5,58.0,"Black, Clint",328,Country,2,19,4,15
512,Anything,2,58.0,Jay-Z,221,Rap,2,26,3,11
2750,That's What I'm Looking For,9,58.0,Da Brat,224,Rap,2,26,4,15
3033,Whoa!,10,58.0,Black Rob,244,Rap,3,4,4,15
3979,Buy Me A Rose,13,58.0,"Rogers, Kenny",226,Country,3,11,5,6
2429,What I Need To Do,8,58.0,"Chesney, Kenny",245,Country,4,1,6,10
413,Crash And Burn,2,58.0,Savage Garden,281,Rock,4,8,5,27
5198,Crash And Burn,17,58.0,Savage Garden,281,Rock,4,8,5,27
416,Broadway,2,58.0,Goo Goo Dolls,234,Rock,4,22,7,1
2061,Prayin' For Daylight,7,58.0,Rascal Flatts,216,Country,5,6,8,12
2380,Prayin' For Daylight,8,58.0,Rascal Flatts,216,Country,5,6,8,12
2438,Some Things Never Change,8,58.0,"McGraw, Tim",236,Country,5,13,7,1
2757,Some Things Never Change,9,58.0,"McGraw, Tim",236,Country,5,13,7,1
3076,Some Things Never Change,10,58.0,"McGraw, Tim",236,Country,5,13,7,1
3395,Some Things Never Change,11,58.0,"McGraw, Tim",236,Country,5,13,7,1
122,The One,1,58.0,"Backstreet Boys, The",226,Rock,5,27,7,1
730,The Next Episode,3,58.0,Dr. Dre,158,Rap,5,27,7,29
6153,The Next Episode,20,58.0,Dr. Dre,158,Rap,5,27,7,29
4889,What'Chu Like,16,58.0,Da Brat,237,Rap,6,3,8,12
2120,Taking You Home,7,58.0,"Henley, Don",248,Rock,6,24,8,5
2439,Taking You Home,8,58.0,"Henley, Don",248,Rock,6,24,8,5
2726,What You Want,9,58.0,DMX,245,Rap,7,1,9,23
8452,Sexual (Li Da Di),27,58.0,Amber,278,Rock,7,17,2,12
8771,Sexual (Li Da Di),28,58.0,Amber,278,Rock,7,17,2,12
2388,Who Let The Dogs Out,8,58.0,Baha Men,197,R&B,7,22,10,21
2422,Country Comes To Town,8,58.0,"Keith, Toby",219,Country,8,5,10,14
450,It's My Life,2,58.0,Bon Jovi,224,Rock,8,12,9,30
4916,It's My Life,16,58.0,Bon Jovi,224,Rock,8,12,9,30
6122,Shake Ya Ass,20,58.0,Mystikal,286,Rap,8,12,10,28
1802,The Way I Am,6,58.0,Eminem,280,Rap,8,26,9,30
2434,Open My Heart,8,58.0,"Adams, Yolanda",330,Gospel,8,26,10,21
2417,Feels Like Love,8,58.0,"Gill, Vince",253,Country,9,2,11,18
1641,Higher,6,58.0,Creed,316,Rock'n'roll,9,11,7,22
4924,Just Another Day In Paradise,16,58.0,"Vassar, Phil",234,Country,9,30,12,2
5868,Just Friends (Sunny),19,58.0,Musiq,242,Rap,10,14,12,30
5849,My Next Thirty Years,19,58.0,"McGraw, Tim",217,Country,10,21,12,16
1090,I Lost It,4,58.0,"Chesney, Kenny",234,Country,10,21,12,23
1409,I Lost It,5,58.0,"Chesney, Kenny",234,Country,10,21,12,23
5236,Born To Fly,17,58.0,"Evans, Sara",336,Country,10,21,12,30
57,I Just Wanna Love U (Give It 2 Me),1,58.0,Jay-Z,230,Rap,10,28,12,30
1111,Got To Get It,4,58.0,Sisqo,232,Rock,11,20,1,22
1128,Emotional,4,58.0,"Thomas, Carl",271,Rock,11,25,12,30
1763,The Itch,6,58.0,Vitamin C,210,Rock'n'roll,12,2,12,16
1989,Dancin',7,58.0,Guy,248,R&B,12,18,1,1
2308,Dancin',8,58.0,Guy,248,R&B,12,18,1,1
4935,Smile,16,58.0,Lonestar,213,Country,12,18,2,12
4281,One Night Stand,14,58.0,J-Shin,274,R&B,12,25,2,26
3644,Love Is Blind,12,59.0,Eve,231,Rap,1,8,2,19
382,From The Bottom Of My Broken Heart,2,59.0,"Spears, Britney",270,Rock,1,29,2,26
761,How Do You Like Me Now?!,3,59.0,"Keith, Toby",209,Country,1,29,4,8
529,Best Friend,2,59.0,Puff Daddy,333,Rap,2,12,2,19
481,Whoa!,2,59.0,Black Rob,244,Rap,3,4,4,15
3994,Carlene,13,59.0,"Vassar, Phil",247,Country,3,4,4,22
14,Try Again,1,59.0,Aaliyah,243,Rock'n'roll,3,18,6,17
1165,You Owe Me,4,59.0,Nas,231,R&B,3,25,4,15
1484,You Owe Me,5,59.0,Nas,231,R&B,3,25,4,15
1803,You Owe Me,6,59.0,Nas,231,R&B,3,25,4,15
1362,Yes!,5,59.0,"Brock, Chad",202,Country,4,8,7,1
6147,Yes!,20,59.0,"Brock, Chad",202,Country,4,8,7,1
1132,Someday Out Of The Blue,4,59.0,"John, Elton",281,Rock,4,22,5,6
678,Absolutely (Story Of A Girl),3,59.0,Nine Days,189,Rock,5,6,7,22
3714,Some Things Never Change,12,59.0,"McGraw, Tim",236,Country,5,13,7,1
1027,Desert Rose,4,59.0,Sting,232,Rock,5,13,8,26
1099,Dance Tonight,4,59.0,Lucy Pearl,225,R&B,5,20,7,29
1331,I Need You,5,59.0,"Rimes, LeAnn",222,Country,5,27,8,12
1650,I Need You,6,59.0,"Rimes, LeAnn",222,Country,5,27,8,12
1969,I Need You,7,59.0,"Rimes, LeAnn",222,Country,5,27,8,12
1461,Could I Have This Kiss Forever,5,59.0,"Houston, Whitney",234,Rock,6,17,8,5
1780,Could I Have This Kiss Forever,6,59.0,"Houston, Whitney",234,Rock,6,17,8,5
3375,Could I Have This Kiss Forever,11,59.0,"Houston, Whitney",234,Rock,6,17,8,5
5,Doesn't Really Matter,1,59.0,Janet,257,Rock,6,17,8,26
6162,That's The Way,20,59.0,"Messina, Jo Dee",197,Country,6,24,8,26
1166,Change Your Mind,4,59.0,Sister Hazel,242,Rock,7,15,8,5
1436,I Will.. But,5,59.0,SheDaisy,220,Country,7,15,9,16
2415,Your Everything,8,59.0,"Urban, Keith",250,Country,7,15,9,16
8133,Sexual (Li Da Di),26,59.0,Amber,278,Rock,7,17,2,12
2954,Callin' Me,10,59.0,Lil' Zane,223,Rap,7,29,9,2
2103,Country Comes To Town,7,59.0,"Keith, Toby",219,Country,8,5,10,14
845,The Way I Am,3,59.0,Eminem,280,Rap,8,26,9,30
1483,The Way I Am,5,59.0,Eminem,280,Rap,8,26,9,30
2121,The Way I Am,7,59.0,Eminem,280,Rap,8,26,9,30
3072,Open My Heart,10,59.0,"Adams, Yolanda",330,Gospel,8,26,10,21
4667,Open My Heart,15,59.0,"Adams, Yolanda",330,Gospel,8,26,10,21
2098,Feels Like Love,7,59.0,"Gill, Vince",253,Country,9,2,11,18
976,He Loves U Not,4,59.0,Dream,223,Rock,9,30,12,30
716,Meet Virginia,3,59.0,Train,235,Rock,10,9,1,22
2427,Loser,8,59.0,3 Doors Down,264,Rock,10,21,12,2
3703,Loser,12,59.0,3 Doors Down,264,Rock,10,21,12,2
375,Then The Morning Comes,2,59.0,Smash Mouth,184,Rock'n'roll,10,30,1,29
486,www.memory,2,59.0,"Jackson, Alan",156,Country,11,4,12,23
805,www.memory,3,59.0,"Jackson, Alan",156,Country,11,4,12,23
5535,Hanginaround,18,59.0,Counting Crows,247,Rock,11,6,1,29
5848,Cowboy Take Me Away,19,59.0,"Dixie Chicks, The",291,Country,11,27,1,29
6167,Cowboy Take Me Away,20,59.0,"Dixie Chicks, The",291,Country,11,27,1,29
2425,Caught Out There,8,59.0,Kelis,249,R&B,12,4,1,8
999,All The Small Things,4,59.0,Blink-182,172,Rock,12,4,2,19
1318,All The Small Things,5,59.0,Blink-182,172,Rock,12,4,2,19
3074,The Great Beyond,10,59.0,R.E.M.,250,Rock,12,25,1,29
4263,Falls Apart,14,60.0,Sugar Ray,255,Rock,1,15,2,19
4247,Untitled (How Does It Feel),14,60.0,D'Angelo,430,R&B,1,22,2,19
4304,Love's The Only House,14,60.0,"McBride, Martina",313,Country,2,5,4,15
836,That's What I'm Looking For,3,60.0,Da Brat,224,Rap,2,26,4,15
1155,That's What I'm Looking For,4,60.0,Da Brat,224,Rap,2,26,4,15
1474,That's What I'm Looking For,5,60.0,Da Brat,224,Rap,2,26,4,15
1793,That's What I'm Looking For,6,60.0,Da Brat,224,Rap,2,26,4,15
4579,Shackles (Praise You),15,60.0,Mary Mary,192,Rock,3,25,5,13
2725,Unconditional,9,60.0,"Davidson, Clay",236,Country,3,25,6,17
2655,A Puro Dolor (Purest Of Pain),9,60.0,Son By Four,210,Latin,4,8,8,19
2974,A Puro Dolor (Purest Of Pain),10,60.0,Son By Four,210,Latin,4,8,8,19
1770,Someday Out Of The Blue,6,60.0,"John, Elton",281,Rock,4,22,5,6
15,Bent,1,60.0,matchbox twenty,252,Rock,4,29,7,22
700,Back Here,3,60.0,BBMak,215,Rock,4,29,7,29
3687,Flowers On The Wall,12,60.0,"Heatherly, Eric",196,Country,4,29,8,12
4006,Flowers On The Wall,13,60.0,"Heatherly, Eric",196,Country,4,29,8,12
1800,Some Things Never Change,6,60.0,"McGraw, Tim",236,Country,5,13,7,1
2119,Some Things Never Change,7,60.0,"McGraw, Tim",236,Country,5,13,7,1
4327,I'll Be,14,60.0,"McEntire, Reba",263,Country,5,13,7,29
1406,I Will Love Again,5,60.0,"Fabian, Lara",223,Pop,6,10,8,12
3998,Whatever,13,60.0,Ideal,228,R&B,6,10,8,19
5544,What About Now,18,60.0,Lonestar,210,Country,6,10,8,19
2099,Could I Have This Kiss Forever,7,60.0,"Houston, Whitney",234,Rock,6,17,8,5
2407,What You Want,8,60.0,DMX,245,Rap,7,1,9,23
1170,No Matter What They Say,4,60.0,Lil' Kim,252,Rap,7,15,8,5
2096,Your Everything,7,60.0,"Urban, Keith",250,Country,7,15,9,16
3709,Last Resort,12,60.0,Papa Roach,199,Rock,7,29,12,2
1480,It's Always Somethin',5,60.0,"Diffie, Joe",175,Country,8,12,9,16
1786,Let's Make Love,6,60.0,"Hill, Faith",251,Rap,8,12,10,21
2105,Let's Make Love,7,60.0,"Hill, Faith",251,Rap,8,12,10,21
2424,Let's Make Love,8,60.0,"Hill, Faith",251,Rap,8,12,10,21
3668,Kiss This,12,60.0,"Tippin, Aaron",173,Country,8,26,10,21
2125,There You Are,7,60.0,"McBride, Martina",206,Country,9,9,10,21
2444,There You Are,8,60.0,"McBride, Martina",206,Country,9,9,10,21
2763,There You Are,9,60.0,"McBride, Martina",206,Country,9,9,10,21
4512,Higher,15,60.0,Creed,316,Rock'n'roll,9,11,7,22
5788,Higher,19,60.0,Creed,316,Rock'n'roll,9,11,7,22
1349,Learn To Fly,5,60.0,Foo Fighters,235,Rock,10,16,1,22
2423,Girls Dem Sugar,8,60.0,Beenie Man,257,Reggae,10,21,12,2
4599,I Lost It,15,60.0,"Chesney, Kenny",234,Country,10,21,12,23
5550,What Do You Say,18,60.0,"McEntire, Reba",206,Country,10,30,1,29
850,Pop Ya Collar,3,60.0,Usher,216,Rock,11,4,11,18
1169,Pop Ya Collar,4,60.0,Usher,216,Rock,11,4,11,18
1069,Hanginaround,4,60.0,Counting Crows,247,Rock,11,6,1,29
3361,Emotional,11,60.0,"Thomas, Carl",271,Rock,11,25,12,30
1448,None Of Ur Friends Business,5,60.0,Ginuwine,252,Rock,12,11,1,22
5466,Blue (Da Ba Dee),18,60.0,Eiffel 65,209,Electronica,12,11,1,29
1792,No More Rain (In This Cloud),6,60.0,"Stone, Angie",282,R&B,12,25,1,22
2430,No More Rain (In This Cloud),8,60.0,"Stone, Angie",282,R&B,12,25,1,22
1479,The Great Beyond,5,60.0,R.E.M.,250,Rock,12,25,1,29
2755,The Great Beyond,9,60.0,R.E.M.,250,Rock,12,25,1,29
3393,The Great Beyond,11,60.0,R.E.M.,250,Rock,12,25,1,29
331,Everything You Want,2,61.0,Vertical Horizon,241,Rock'n'roll,1,22,7,15
4602,I Don't Wanna,15,61.0,Aaliyah,255,Rock,1,29,3,4
2740,Because You Love Me,9,61.0,"Messina, Jo Dee",230,Country,1,29,3,11
3059,Because You Love Me,10,61.0,"Messina, Jo Dee",230,Country,1,29,3,11
3378,Because You Love Me,11,61.0,"Messina, Jo Dee",230,Country,1,29,3,11
790,Lessons Learned,3,61.0,"Lawrence, Tracy",175,Country,1,29,4,8
1109,Lessons Learned,4,61.0,"Lawrence, Tracy",175,Country,1,29,4,8
4881,I Like It,16,61.0,Sammie,249,Rock,1,29,4,15
2113,This Woman Needs,7,61.0,SheDaisy,200,Country,2,5,3,4
2733,Feelin' Good,9,61.0,"Lopez, Jennifer",268,Latin,2,19,4,8
2945,Goodbye Earl,10,61.0,"Dixie Chicks, The",259,Country,3,18,5,6
1043,Yes!,4,61.0,"Brock, Chad",202,Country,4,8,7,1
533,I Don't Wanna Kiss You Goodnight,2,61.0,LFO,300,Rock,4,15,4,22
2729,The Best Of Me,9,61.0,Mya,252,Rock,4,15,5,20
3048,The Best Of Me,10,61.0,Mya,252,Rock,4,15,5,20
2094,I'll Be,7,61.0,"McEntire, Reba",263,Country,5,13,7,29
2993,The One,10,61.0,"Backstreet Boys, The",226,Rock,5,27,7,1
367,Wifey,2,61.0,Next,243,Rock'n'roll,5,27,9,9
1087,I Will Love Again,4,61.0,"Fabian, Lara",223,Pop,6,10,8,12
5863,What About Now,19,61.0,Lonestar,210,Country,6,10,8,19
4615,One Voice,15,61.0,"Gilman, Billy",247,Country,6,17,9,2
2758,Taking You Home,9,61.0,"Henley, Don",248,Rock,6,24,8,5
646,Incomplete,3,61.0,Sisqo,232,Rock'n'roll,6,24,8,12
965,Incomplete,4,61.0,Sisqo,232,Rock'n'roll,6,24,8,12
1284,Incomplete,5,61.0,Sisqo,232,Rock'n'roll,6,24,8,12
1117,I Will.. But,4,61.0,SheDaisy,220,Country,7,15,9,16
2069,Who Let The Dogs Out,7,61.0,Baha Men,197,R&B,7,22,10,21
2114,Last Resort,7,61.0,Papa Roach,199,Rock,7,29,12,2
2433,Last Resort,8,61.0,Papa Roach,199,Rock,7,29,12,2
1052,Don't Think I'm Not,4,61.0,Kandi,230,Rock,8,5,10,7
93,Lucky,1,61.0,"Spears, Britney",203,Rock,8,12,9,9
5235,It's My Life,17,61.0,Bon Jovi,224,Rock,8,12,9,30
4542,Bounce With Me,15,61.0,Lil Bow Wow,202,Rap,8,19,9,16
2115,Open My Heart,7,61.0,"Adams, Yolanda",330,Gospel,8,26,10,21
4029,Open My Heart,13,61.0,"Adams, Yolanda",330,Gospel,8,26,10,21
2116,Bad Boyz,7,61.0,Shyne,262,Rap,9,9,10,28
1322,Higher,5,61.0,Creed,316,Rock'n'roll,9,11,7,22
4831,Higher,16,61.0,Creed,316,Rock'n'roll,9,11,7,22
5150,Higher,17,61.0,Creed,316,Rock'n'roll,9,11,7,22
6107,Higher,20,61.0,Creed,316,Rock'n'roll,9,11,7,22
4213,Liar,14,61.0,Profyle,237,R&B,9,16,10,28
692,Between Me And You,3,61.0,Ja Rule,245,Rap,9,16,11,18
1103,911,4,61.0,"Jean, Wyclef",240,Rap,10,7,11,25
4293,911,14,61.0,"Jean, Wyclef",240,Rap,10,7,11,25
410,Stay The Night,2,61.0,IMx,217,Rap,10,9,1,8
3065,Loser,10,61.0,3 Doors Down,264,Rock,10,21,12,2
3384,Loser,11,61.0,3 Doors Down,264,Rock,10,21,12,2
4022,Loser,13,61.0,3 Doors Down,264,Rock,10,21,12,2
771,I Lost It,3,61.0,"Chesney, Kenny",234,Country,10,21,12,23
1624,Get It On.. Tonite,6,61.0,"Jordan, Montell",274,Rap,10,23,2,12
5854,Hanginaround,19,61.0,Counting Crows,247,Rock,11,6,1,29
809,Emotional,3,61.0,"Thomas, Carl",271,Rock,11,25,12,30
1063,Cowboy Take Me Away,4,61.0,"Dixie Chicks, The",291,Country,11,27,1,29
3957,Rhythm Divine,13,61.0,"Iglesias, Enrique",455,Latin,12,4,1,22
4276,Rhythm Divine,14,61.0,"Iglesias, Enrique",455,Latin,12,4,1,22
534,Deck The Halls,2,61.0,SheDaisy,226,Country,12,25,1,1
2117,The Great Beyond,7,61.0,R.E.M.,250,Rock,12,25,1,29
358,Show Me The Meaning Of Being Lonely,2,62.0,"Backstreet Boys, The",234,Rock,1,1,3,18
455,I Don't Wanna,2,62.0,Aaliyah,255,Rock,1,29,3,4
5240,I Don't Wanna,17,62.0,Aaliyah,255,Rock,1,29,3,4
6185,The Best Day,20,62.0,"Strait, George",204,Country,1,29,4,22
848,Best Friend,3,62.0,Puff Daddy,333,Rap,2,12,2,19
802,Been There,3,62.0,"Black, Clint",328,Country,2,19,4,15
5495,Only God Knows Why,18,62.0,Kid Rock,327,Rock,2,19,4,15
743,Party Up (Up In Here),3,62.0,DMX,225,Rap,2,26,4,22
857,U Don't Love Me,3,62.0,Kumbia Kings,230,R & B,3,4,3,18
1420,She's More,5,62.0,"Griggs, Andy",199,Country,3,11,6,10
505,The Bad Touch,2,62.0,Bloodhound Gang,260,R&B,3,18,4,15
5596,Unconditional,18,62.0,"Davidson, Clay",236,Country,3,25,6,17
855,Where You Are,3,62.0,"Simpson, Jessica",231,Rock,4,1,4,15
1174,Where You Are,4,62.0,"Simpson, Jessica",231,Rock,4,1,4,15
2770,Mirror Mirror,9,62.0,M2M,199,Pop,4,1,5,27
2110,What I Need To Do,7,62.0,"Chesney, Kenny",245,Country,4,1,6,10
1134,The Best Of Me,4,62.0,Mya,252,Rock,4,15,5,20
4882,Broadway,16,62.0,Goo Goo Dolls,234,Rock,4,22,7,1
6179,Where I Wanna Be,20,62.0,"Jones, Donell",382,Rock,4,22,7,8
89,Separated,1,62.0,Avant,253,Rock,4,29,5,20
980,Jumpin' Jumpin',4,62.0,Destiny's Child,228,Rock,5,13,8,19
4798,With Arms Wide Open,16,62.0,Creed,232,Rock'n'roll,5,13,11,11
5208,What'Chu Like,17,62.0,Da Brat,237,Rap,6,3,8,12
854,I Think God Can Explain,3,62.0,Splender,235,R&B,6,10,6,24
1173,I Think God Can Explain,4,62.0,Splender,235,R&B,6,10,6,24
1492,I Think God Can Explain,5,62.0,Splender,235,R&B,6,10,6,24
3385,You'll Always Be Loved By Me,11,62.0,Brooks & Dunn,178,Country,6,10,9,9
4661,You'll Always Be Loved By Me,15,62.0,Brooks & Dunn,178,Country,6,10,9,9
1071,Crybaby,4,62.0,"Carey, Mariah",319,Rock,6,24,6,24
1801,Taking You Home,6,62.0,"Henley, Don",248,Rock,6,24,8,5
4609,It Must Be Love,15,62.0,"Jackson, Alan",173,Country,6,24,9,2
2088,What You Want,7,62.0,DMX,245,Rap,7,1,9,23
4640,What You Want,15,62.0,DMX,245,Rap,7,1,9,23
4666,Last Resort,15,62.0,Papa Roach,199,Rock,7,29,12,2
1784,Country Comes To Town,6,62.0,"Keith, Toby",219,Country,8,5,10,14
3698,Country Comes To Town,12,62.0,"Keith, Toby",219,Country,8,5,10,14
2440,The Way I Am,8,62.0,Eminem,280,Rap,8,26,9,30
5241,The Little Girl,17,62.0,"Montgomery, John Michael",232,Country,9,9,10,28
4605,Just Another Day In Paradise,15,62.0,"Vassar, Phil",234,Country,9,30,12,2
4876,Stay The Night,16,62.0,IMx,217,Rap,10,9,1,8
5794,Shape Of My Heart,19,62.0,"Backstreet Boys, The",229,Rock'n'roll,10,14,12,2
1466,Girls Dem Sugar,5,62.0,Beenie Man,257,Reggae,10,21,12,2
2746,Loser,9,62.0,3 Doors Down,264,Rock,10,21,12,2
426,My Next Thirty Years,2,62.0,"McGraw, Tim",217,Country,10,21,12,16
6168,My Next Thirty Years,20,62.0,"McGraw, Tim",217,Country,10,21,12,16
1488,Pop Ya Collar,5,62.0,Usher,216,Rock,11,4,11,18
421,My First Love,2,62.0,Avant,268,Rock'n'roll,11,4,12,16
